text,label,group_id
хм какой прогноз на выходные?,1,pos_q_weather__01
м какой прогноз на выходные!,1,pos_q_weather__06
ну надо купить молоко и хлеб.,0,neg_statement_random__13
покажи короткое резюме текста,1,pos_mix__12
хм мама посмотри что там пожалуйста,0,neg_cmd_to_person__33
слушай сократи сообщение пожалуйста,1,pos_cmd_text__24
"так ээ, какой сегодня день недели",1,pos_q_info__07
"ну, короче, я читал статью про нейросети",0,neg_misc__31
переведи исьмо овициально пожалуйста,1,pos_cmd_text__04
м коллега что нового,0,neg_smalltalk_to_person__29
эм останови таймгр в…,1,pos_cmd_timer__28
хм проверь абзац,1,pos_cmd_text__17
кажется начался дождь кажется,0,neg_statement_random__05
слушай дед поставь таймер,0,neg_cmd_to_person__21
прибавь музыку потише,1,pos_cmd_media__14
хм что нового в новостях пожалуйста,1,pos_q_info__20
исправь абзац официально,1,pos_cmd_text__27
поставь будильник на 1 час пожалуйста!,1,pos_cmd_timer__13
"Катя, прибавь громкость",0,neg_cmd_to_person__04
петя что нового,0,neg_smalltalk_to_person__30
… дкмаю взят выходной.,0,neg_statement_random__22
эм хм у меня болит голова,0,neg_misc__33
"слушай мам, ты где",0,neg_smalltalk_to_person__19
оля что нового,0,neg_smalltalk_to_person__34
"шеф, как дела?",0,neg_smalltalk_to_person__24
эм прибавь плейлист для работы пожалуйста,1,pos_cmd_media__11
сократи этот текст простыми словами пожалуйста,1,pos_cmd_text__08
"ээ, мне нужно закончить задачу",0,neg_misc__10
м поставь напоминание на 1 час пожалуйста,1,pos_cmd_timer__15
эм папа как дела?,0,neg_smalltalk_to_person__37
эм пап ты скоро,0,neg_smalltalk_to_person__32
исправь этот текст простыми словами пожалуйста.,1,pos_cmd_text__12
"ну слушай, запусти будильник на завтра утром.",1,pos_cmd_timer__11
мм отмени таймер на 1 час,1,pos_cmd_timer__23
"короче папа, что нового?",0,neg_smalltalk_to_person__37
"ну, эм, Петя, как дела",0,neg_smalltalk_to_person__05
слушай ээ в офисе сегодня шумно.,0,neg_misc__20
мм слушай в офисе сегодня шумно.,0,neg_misc__13
запустинапомияание на 5 минут,1,pos_cmd_timer__20
хм получится ли таймер на 10 минут пожалуйста.,1,pos_mix__01
"так, так пауза",1,pos_dialog_control__18
"ээ аня, как дела?",0,neg_smalltalk_to_person__18
короче саша как дела,0,neg_smalltalk_to_person__34
эм папа что нового,0,neg_smalltalk_to_person__14
исправь описание коротко,1,pos_cmd_text__04
хм ну мне нравится этот фильм,0,neg_statement_random__30
ээ прибавь радио,1,pos_cmd_media__23
Дима сбрось ссылку,0,neg_cmd_to_person__01
ээ какая погода сейчас пожалуйста!,1,pos_q_weather__17
поставь трек на 30 процентов пожалуйста,1,pos_cmd_media__17
короче ясно.,0,neg_misc__08
так пап посмотри что там пожалуйста,0,neg_cmd_to_person__00
исправь сообщение простыми словами,1,pos_cmd_text__16
м так я люблю эту песню,0,neg_misc__37
слушай ммда,0,neg_misc__12
м я опаздываю на встреу,0,neg_misc__02
почему какой сегодн день недеи!,1,pos_mix__17
брат ты где,0,neg_smalltalk_to_person__32
эм какой прогноз на выходные пожалуйста?,1,pos_q_weather__29
ну вчера было холодно если честно,0,neg_statement_random__06
так я опаздываю на встречу если честно,0,neg_statement_random__39
хм ээ мне нравится этот филм,0,neg_statement_random__11
эм мм мне нужно закончить задачу.,0,neg_statement_random__30
вчера было холодно наверное,0,neg_statement_random__24
эм будет ли дождь завтра.,1,pos_q_weather__27
слушай короче сократи письмо простыми словами?,1,pos_cmd_text__01
"эм, ме надо повонить другу",0,neg_statement_random__03
хм пауз,1,pos_dialog_control__12
выключи громкостьпогромче,1,pos_cmd_media__20
"мама, выключи свет пожалуйста",0,neg_cmd_to_person__36
переведи абзац коротко,1,pos_cmd_text__04
ну слушай отмени таймер на 10 минут,1,pos_cmd_timer__17
"мм м, создай таймер на 10 минут",1,pos_mix__15
"так катя, ты скоро?",0,neg_smalltalk_to_person__37
"ну хм, я забыл ключи дома",0,neg_statement_random__13
эм как ускорить инференс модели,1,pos_help_tech__20
дед как дела,0,neg_smalltalk_to_person__24
м удали таймер на 10 минут,1,pos_mix__29
хм прибавь плейлист погромче пожалуйста,1,pos_cmd_media__04
м проверь список покупок,1,pos_mix__12
прибавь ошибки в коде пожалуйстк,1,pos_mix__10
ээ у нас завтра звон,0,neg_statement_random__22
короче так стоп,1,pos_dialog_control__27
папа посмотри что там пожалуйста,0,neg_cmd_to_person__39
слушай эм я забыл ключи дома,0,neg_statement_random__37
… письмо простыми словами пожалуйста,1,pos_cmd_text__24
хм м дед…,0,neg_cmd_to_person__08
короче запусти будильник на завтра утром пожалуйста,1,pos_cmd_timer__05
ну я люблю эту песню если честно,0,neg_statement_random__05
короче мама помоги с кодом,0,neg_cmd_to_person__36
убавь радио на 30 процентов пожалуйста,1,pos_cmd_media__03
мы встречаемся в семь вечера,0,neg_misc__32
"хм сестра, ты где?",0,neg_smalltalk_to_person__15
какой как сделать запрос http!,1,pos_mix__26
ээ помоги разобраться с ошибкой в python,1,pos_help_tech__10
так короче Дима объясни домашку,0,neg_cmd_to_person__17
